@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
948,8150,2711,615,3426,0.15219,0.750391,0.929835,0.750391,0.070165,0.830531,0.588176,1.275794,0.791867
949,8150,2711,614,3427,0.151943,0.750391,0.929941,0.750391,0.070059,0.830573,0.588109,1.275939,0.792
950,8130,2731,610,3431,0.150953,0.74855,0.930206,0.74855,0.069794,0.82955,0.586498,1.276303,0.793
951,8129,2732,610,3431,0.150953,0.748458,0.930198,0.748458,0.069802,0.82949,0.586431,1.276292,0.7935
952,8128,2733,610,3431,0.150953,0.748366,0.93019,0.748366,0.06981,0.82943,0.586364,1.276281,0.7938
953,8127,2734,610,3431,0.150953,0.748274,0.930182,0.748274,0.069818,0.82937,0.586297,1.27627,0.794
954,8110,2751,602,3439,0.148973,0.746708,0.9309,0.746708,0.0691,0.828693,0.58462,1.277255,0.794571
955,8109,2752,602,3439,0.148973,0.746616,0.930892,0.746616,0.069108,0.828633,0.584552,1.277244,0.7955
956,8108,2753,602,3439,0.148973,0.746524,0.930884,0.746524,0.069116,0.828573,0.584485,1.277234,0.796
957,8084,2777,597,3444,0.147736,0.744315,0.931229,0.744315,0.068771,0.827346,0.582539,1.277707,0.796333
958,8083,2778,597,3444,0.147736,0.744222,0.931221,0.744222,0.068779,0.827286,0.582472,1.277696,0.796533
959,8082,2779,597,3444,0.147736,0.74413,0.931213,0.74413,0.068787,0.827226,0.582405,1.277685,0.797
960,8081,2780,597,3444,0.147736,0.744038,0.931205,0.744038,0.068795,0.827166,0.582338,1.277674,0.797067
961,8080,2781,597,3444,0.147736,0.743946,0.931197,0.743946,0.068803,0.827106,0.582271,1.277664,0.7975
962,8079,2782,597,3444,0.147736,0.743854,0.931189,0.743854,0.068811,0.827046,0.582204,1.277653,0.797833
963,8078,2783,597,3444,0.147736,0.743762,0.931182,0.743762,0.068818,0.826986,0.582137,1.277642,0.798
964,8049,2812,593,3448,0.146746,0.741092,0.931382,0.741092,0.068618,0.825411,0.579922,1.277916,0.8
965,8025,2836,587,3454,0.145261,0.738882,0.931839,0.738882,0.068161,0.824218,0.577909,1.278544,0.800333
966,8024,2837,587,3454,0.145261,0.73879,0.931831,0.73879,0.068169,0.824158,0.577842,1.278533,0.801
967,8023,2838,587,3454,0.145261,0.738698,0.931823,0.738698,0.068177,0.824097,0.577775,1.278523,0.8015
968,8022,2839,587,3454,0.145261,0.738606,0.931816,0.738606,0.068184,0.824037,0.577708,1.278512,0.802
969,8003,2858,581,3460,0.143776,0.736857,0.932316,0.736857,0.067684,0.823142,0.57603,1.279198,0.802071
970,8002,2859,581,3460,0.143776,0.736765,0.932308,0.736765,0.067692,0.823082,0.575963,1.279187,0.802333
971,8001,2860,581,3460,0.143776,0.736672,0.9323,0.736672,0.0677,0.823021,0.575896,1.279177,0.804
972,7985,2876,577,3464,0.142786,0.735199,0.932609,0.735199,0.067391,0.822221,0.574554,1.279601,0.804167
973,7984,2877,577,3464,0.142786,0.735107,0.932601,0.735107,0.067399,0.82216,0.574487,1.27959,0.804743
974,7983,2878,577,3464,0.142786,0.735015,0.932593,0.735015,0.067407,0.8221,0.57442,1.279579,0.8048
975,7982,2879,577,3464,0.142786,0.734923,0.932586,0.734923,0.067414,0.822039,0.574352,1.279568,0.805167
976,7981,2880,577,3464,0.142786,0.734831,0.932578,0.734831,0.067422,0.821978,0.574285,1.279557,0.805733
977,7980,2881,577,3464,0.142786,0.734739,0.93257,0.734739,0.06743,0.821918,0.574218,1.279547,0.806
978,7963,2898,572,3469,0.141549,0.733174,0.932982,0.733174,0.067018,0.821097,0.572742,1.280112,0.806667
979,7962,2899,572,3469,0.141549,0.733082,0.932974,0.733082,0.067026,0.821036,0.572675,1.280101,0.807
980,7961,2900,572,3469,0.141549,0.73299,0.932966,0.73299,0.067034,0.820976,0.572608,1.28009,0.807167
981,7960,2901,572,3469,0.141549,0.732898,0.932958,0.732898,0.067042,0.820915,0.572541,1.28008,0.808
982,7931,2930,570,3471,0.141054,0.730227,0.932949,0.730227,0.067051,0.819234,0.57046,1.280067,0.808095
983,7930,2931,570,3471,0.141054,0.730135,0.932941,0.730135,0.067059,0.819173,0.570393,1.280056,0.808667
984,7930,2931,569,3472,0.140807,0.730135,0.933051,0.730135,0.066949,0.819215,0.570326,1.280207,0.809333
985,7929,2932,569,3472,0.140807,0.730043,0.933043,0.730043,0.066957,0.819154,0.570259,1.280196,0.809667
986,7928,2933,569,3472,0.140807,0.729951,0.933035,0.729951,0.066965,0.819093,0.570192,1.280185,0.81
987,7907,2954,566,3475,0.140064,0.728018,0.9332,0.728018,0.0668,0.817937,0.568581,1.280411,0.810667
988,7906,2955,566,3475,0.140064,0.727926,0.933192,0.727926,0.066808,0.817876,0.568514,1.2804,0.810667
989,7904,2957,566,3475,0.140064,0.727741,0.933176,0.727741,0.066824,0.817754,0.56838,1.280378,0.811333
990,7903,2958,566,3475,0.140064,0.727649,0.933168,0.727649,0.066832,0.817693,0.568313,1.280367,0.8115
991,7902,2959,566,3475,0.140064,0.727557,0.93316,0.727557,0.06684,0.817632,0.568246,1.280357,0.8116
992,7902,2959,565,3476,0.139817,0.727557,0.93327,0.727557,0.06673,0.817674,0.568179,1.280508,0.812
993,7874,2987,562,3479,0.139074,0.724979,0.933381,0.724979,0.066619,0.816085,0.566099,1.280659,0.813
994,7873,2988,562,3479,0.139074,0.724887,0.933373,0.724887,0.066627,0.816024,0.566031,1.280648,0.8132
995,7872,2989,562,3479,0.139074,0.724795,0.933365,0.724795,0.066635,0.815963,0.565964,1.280638,0.8136
996,7871,2990,562,3479,0.139074,0.724703,0.933357,0.724703,0.066643,0.815901,0.565897,1.280627,0.814
997,7844,3017,559,3482,0.138332,0.722217,0.933476,0.722217,0.066524,0.814369,0.563884,1.28079,0.8141
998,7843,3018,559,3482,0.138332,0.722125,0.933468,0.722125,0.066532,0.814307,0.563817,1.280779,0.8143
999,7842,3019,559,3482,0.138332,0.722033,0.93346,0.722033,0.06654,0.814246,0.56375,1.280768,0.815333
1000,7840,3021,559,3482,0.138332,0.721849,0.933444,0.721849,0.066556,0.814123,0.563616,1.280747,0.8155
1001,7839,3022,559,3482,0.138332,0.721757,0.933437,0.721757,0.066563,0.814061,0.563549,1.280736,0.816
1002,7811,3050,555,3486,0.137342,0.719179,0.93366,0.719179,0.06634,0.812503,0.561401,1.281042,0.816643
1003,7810,3051,555,3486,0.137342,0.719087,0.933652,0.719087,0.066348,0.812441,0.561334,1.281032,0.816857
1004,7809,3052,555,3486,0.137342,0.718995,0.933644,0.718995,0.066356,0.81238,0.561267,1.281021,0.817333
1005,7808,3053,555,3486,0.137342,0.718902,0.933636,0.718902,0.066364,0.812318,0.5612,1.28101,0.817648
1006,7807,3054,555,3486,0.137342,0.71881,0.933628,0.71881,0.066372,0.812256,0.561133,1.280999,0.818
1007,7783,3078,553,3488,0.136847,0.716601,0.933661,0.716601,0.066339,0.810856,0.559388,1.281044,0.8182
1008,7783,3078,552,3489,0.1366,0.716601,0.933773,0.716601,0.066227,0.810898,0.559321,1.281198,0.818333
1009,7781,3080,552,3489,0.1366,0.716417,0.933757,0.716417,0.066243,0.810774,0.559187,1.281176,0.818833
1010,7780,3081,552,3489,0.1366,0.716324,0.933749,0.716324,0.066251,0.810712,0.55912,1.281165,0.819
1011,7779,3082,552,3489,0.1366,0.716232,0.933741,0.716232,0.066259,0.81065,0.559052,1.281154,0.819667
1012,7778,3083,552,3489,0.1366,0.71614,0.933733,0.71614,0.066267,0.810588,0.558985,1.281143,0.82
1013,7755,3106,544,3497,0.13462,0.714023,0.93445,0.714023,0.06555,0.809499,0.556905,1.282126,0.821
1014,7753,3108,544,3497,0.13462,0.713839,0.934434,0.713839,0.065566,0.809375,0.556771,1.282105,0.822
1015,7726,3135,537,3504,0.132888,0.711353,0.935011,0.711353,0.064989,0.80799,0.554489,1.282897,0.823
1016,7725,3136,537,3504,0.132888,0.71126,0.935004,0.71126,0.064996,0.807928,0.554422,1.282886,0.824
1017,7694,3167,533,3508,0.131898,0.708406,0.935213,0.708406,0.064787,0.806161,0.552074,1.283174,0.826
1018,7668,3193,528,3513,0.130661,0.706012,0.935578,0.706012,0.064422,0.804744,0.549993,1.283674,0.826476
1019,7667,3194,528,3513,0.130661,0.70592,0.93557,0.70592,0.06443,0.804681,0.549926,1.283664,0.8276
1020,7666,3195,528,3513,0.130661,0.705828,0.935563,0.705828,0.064437,0.804618,0.549859,1.283653,0.828
1021,7636,3225,523,3518,0.129423,0.703066,0.935899,0.703066,0.064101,0.802944,0.54751,1.284114,0.829967
1022,7635,3226,523,3518,0.129423,0.702974,0.935891,0.702974,0.064109,0.802881,0.547443,1.284104,0.83
1023,7619,3242,521,3520,0.128928,0.701501,0.935995,0.701501,0.064005,0.801958,0.546235,1.284246,0.830333
1024,7619,3242,520,3521,0.128681,0.701501,0.93611,0.701501,0.06389,0.802,0.546168,1.284404,0.831333
1025,7618,3243,520,3521,0.128681,0.701409,0.936102,0.701409,0.063898,0.801937,0.546101,1.284393,0.831667
1026,7617,3244,520,3521,0.128681,0.701317,0.936094,0.701317,0.063906,0.801874,0.546034,1.284383,0.832
1027,7588,3273,517,3524,0.127939,0.698647,0.936212,0.698647,0.063788,0.800169,0.543887,1.284544,0.832676
1028,7587,3274,517,3524,0.127939,0.698554,0.936204,0.698554,0.063796,0.800105,0.54382,1.284533,0.834
1029,7556,3305,512,3529,0.126701,0.6957,0.936539,0.6957,0.063461,0.798352,0.541404,1.284993,0.834333
1030,7555,3306,512,3529,0.126701,0.695608,0.936532,0.695608,0.063468,0.798288,0.541337,1.284982,0.834857
1031,7554,3307,512,3529,0.126701,0.695516,0.936524,0.695516,0.063476,0.798225,0.54127,1.284972,0.8349
1032,7553,3308,512,3529,0.126701,0.695424,0.936516,0.695424,0.063484,0.798161,0.541203,1.284961,0.835
1033,7551,3310,512,3529,0.126701,0.69524,0.9365,0.69524,0.0635,0.798034,0.541068,1.284939,0.83501
1034,7550,3311,512,3529,0.126701,0.695148,0.936492,0.695148,0.063508,0.797971,0.541001,1.284928,0.835833
1035,7549,3312,512,3529,0.126701,0.695056,0.936484,0.695056,0.063516,0.797907,0.540934,1.284918,0.836
1036,7517,3344,510,3531,0.126206,0.692109,0.936464,0.692109,0.063536,0.795955,0.538653,1.28489,0.8365
1037,7516,3345,510,3531,0.126206,0.692017,0.936457,0.692017,0.063543,0.795891,0.538585,1.284879,0.837
1038,7515,3346,510,3531,0.126206,0.691925,0.936449,0.691925,0.063551,0.795828,0.538518,1.284869,0.837333
1039,7514,3347,510,3531,0.126206,0.691833,0.936441,0.691833,0.063559,0.795764,0.538451,1.284858,0.838
1040,7490,3371,506,3535,0.125217,0.689623,0.936718,0.689623,0.063282,0.7944,0.536572,1.285239,0.838667
1041,7489,3372,506,3535,0.125217,0.689531,0.93671,0.689531,0.06329,0.794336,0.536505,1.285228,0.839
1042,7487,3374,505,3536,0.124969,0.689347,0.936812,0.689347,0.063188,0.79425,0.536304,1.285367,0.8392
1043,7486,3375,505,3536,0.124969,0.689255,0.936804,0.689255,0.063196,0.794186,0.536237,1.285356,0.839667
1044,7485,3376,505,3536,0.124969,0.689163,0.936796,0.689163,0.063204,0.794122,0.53617,1.285345,0.84
1045,7454,3407,499,3542,0.123484,0.686309,0.937256,0.686309,0.062744,0.792389,0.533687,1.285977,0.8412
1046,7453,3408,499,3542,0.123484,0.686217,0.937248,0.686217,0.062752,0.792324,0.53362,1.285966,0.842
1047,7428,3433,493,3548,0.122,0.683915,0.93776,0.683915,0.06224,0.79097,0.531539,1.286668,0.8428
1048,7427,3434,493,3548,0.122,0.683823,0.937753,0.683823,0.062247,0.790906,0.531472,1.286658,0.843333
1049,7426,3435,493,3548,0.122,0.683731,0.937745,0.683731,0.062255,0.790841,0.531405,1.286647,0.843333
1050,7423,3438,493,3548,0.122,0.683455,0.937721,0.683455,0.062279,0.790648,0.531204,1.286614,0.844
1051,7399,3462,492,3549,0.121752,0.681245,0.93765,0.681245,0.06235,0.789142,0.529526,1.286518,0.844167
1052,7399,3462,491,3550,0.121505,0.681245,0.937769,0.681245,0.062231,0.789185,0.529459,1.286681,0.844538
1053,7398,3463,491,3550,0.121505,0.681153,0.937761,0.681153,0.062239,0.78912,0.529392,1.28667,0.845
1054,7397,3464,491,3550,0.121505,0.681061,0.937754,0.681061,0.062246,0.789055,0.529325,1.286659,0.845278
1055,7396,3465,491,3550,0.121505,0.680969,0.937746,0.680969,0.062254,0.788991,0.529258,1.286648,0.8453
1056,7395,3466,491,3550,0.121505,0.680877,0.937738,0.680877,0.062262,0.788926,0.529191,1.286637,0.845333
1057,7394,3467,491,3550,0.121505,0.680784,0.93773,0.680784,0.06227,0.788862,0.529124,1.286627,0.846
1058,7364,3497,487,3554,0.120515,0.678022,0.93797,0.678022,0.06203,0.787088,0.526842,1.286956,0.8465
1059,7362,3499,487,3554,0.120515,0.677838,0.937954,0.677838,0.062046,0.786959,0.526708,1.286934,0.847767
1060,7362,3499,486,3555,0.120267,0.677838,0.938073,0.677838,0.061927,0.787001,0.526641,1.287098,0.848
1061,7331,3530,481,3560,0.11903,0.674984,0.938428,0.674984,0.061572,0.785198,0.524225,1.287584,0.848333
1062,7330,3531,481,3560,0.11903,0.674892,0.93842,0.674892,0.06158,0.785133,0.524158,1.287574,0.849
1063,7328,3533,481,3560,0.11903,0.674708,0.938404,0.674708,0.061596,0.785003,0.524024,1.287552,0.849033
1064,7327,3534,481,3560,0.11903,0.674616,0.938397,0.674616,0.061603,0.784938,0.523957,1.287541,0.84921
1065,7326,3535,481,3560,0.11903,0.674524,0.938389,0.674524,0.061611,0.784873,0.523889,1.28753,0.849333
1066,7325,3536,481,3560,0.11903,0.674431,0.938381,0.674431,0.061619,0.784807,0.523822,1.28752,0.85
1067,7289,3572,475,3566,0.117545,0.671117,0.93882,0.671117,0.06118,0.782711,0.521004,1.288123,0.850333
1068,7288,3573,475,3566,0.117545,0.671025,0.938812,0.671025,0.061188,0.782646,0.520937,1.288112,0.850833
1069,7287,3574,475,3566,0.117545,0.670933,0.938804,0.670933,0.061196,0.782581,0.52087,1.288101,0.851333
1070,7286,3575,475,3566,0.117545,0.670841,0.938797,0.670841,0.061203,0.782515,0.520803,1.28809,0.852
1071,7248,3613,466,3575,0.115318,0.667342,0.93959,0.667342,0.06041,0.780404,0.517649,1.289179,0.852333
1072,7247,3614,466,3575,0.115318,0.66725,0.939583,0.66725,0.060417,0.780338,0.517582,1.289168,0.852367
1073,7246,3615,466,3575,0.115318,0.667158,0.939575,0.667158,0.060425,0.780272,0.517514,1.289158,0.852667
1074,7245,3616,466,3575,0.115318,0.667066,0.939567,0.667066,0.060433,0.780207,0.517447,1.289147,0.853333
1075,7244,3617,466,3575,0.115318,0.666974,0.939559,0.666974,0.060441,0.780141,0.51738,1.289136,0.854
1076,7222,3639,461,3580,0.114081,0.664948,0.939997,0.664948,0.060003,0.778904,0.515568,1.289738,0.854133
1077,7222,3639,460,3581,0.113833,0.664948,0.94012,0.664948,0.05988,0.778946,0.515501,1.289906,0.854667
1078,7221,3640,460,3581,0.113833,0.664856,0.940112,0.664856,0.059888,0.77888,0.515434,1.289895,0.854929
1079,7221,3640,459,3582,0.113586,0.664856,0.940234,0.664856,0.059766,0.778922,0.515367,1.290063,0.855
1080,7220,3641,459,3582,0.113586,0.664764,0.940227,0.664764,0.059773,0.778857,0.5153,1.290052,0.855333
1081,7220,3641,458,3583,0.113338,0.664764,0.940349,0.664764,0.059651,0.778899,0.515233,1.29022,0.8555
1082,7219,3642,458,3583,0.113338,0.664672,0.940341,0.664672,0.059659,0.778833,0.515166,1.29021,0.855567
1083,7218,3643,458,3583,0.113338,0.66458,0.940334,0.66458,0.059666,0.778767,0.515099,1.290199,0.8556
1084,7218,3643,457,3584,0.113091,0.66458,0.940456,0.66458,0.059544,0.778809,0.515032,1.290367,0.856
1085,7191,3670,449,3592,0.111111,0.662094,0.94123,0.662094,0.05877,0.777363,0.512683,1.291429,0.856667
1086,7190,3671,449,3592,0.111111,0.662002,0.941223,0.662002,0.058777,0.777297,0.512616,1.291419,0.857
1087,7188,3673,447,3594,0.110616,0.661818,0.941454,0.661818,0.058546,0.777249,0.512347,1.291736,0.858
1088,7160,3701,440,3601,0.108884,0.659239,0.942105,0.659239,0.057895,0.775689,0.509999,1.29263,0.859
1089,7159,3702,440,3601,0.108884,0.659147,0.942098,0.659147,0.057902,0.775623,0.509932,1.292619,0.8595
1090,7158,3703,440,3601,0.108884,0.659055,0.94209,0.659055,0.05791,0.775557,0.509864,1.292609,0.859733
1091,7158,3703,439,3602,0.108636,0.659055,0.942214,0.659055,0.057786,0.775599,0.509797,1.292779,0.86
1092,7128,3733,433,3608,0.107152,0.656293,0.942732,0.656293,0.057268,0.773857,0.507382,1.29349,0.86025
1093,7127,3734,433,3608,0.107152,0.656201,0.942725,0.656201,0.057275,0.773791,0.507314,1.29348,0.860667
1094,7124,3737,433,3608,0.107152,0.655925,0.942702,0.655925,0.057298,0.773591,0.507113,1.293449,0.8608
1095,7123,3738,433,3608,0.107152,0.655833,0.942695,0.655833,0.057305,0.773524,0.507046,1.293438,0.861333
1096,7122,3739,433,3608,0.107152,0.655741,0.942687,0.655741,0.057313,0.773458,0.506979,1.293428,0.8615
1097,7121,3740,433,3608,0.107152,0.655649,0.942679,0.655649,0.057321,0.773391,0.506912,1.293418,0.862
1098,7083,3778,431,3610,0.106657,0.65215,0.94264,0.65215,0.05736,0.770939,0.504228,1.293364,0.862667
1099,7082,3779,431,3610,0.106657,0.652058,0.942633,0.652058,0.057367,0.770872,0.504161,1.293354,0.8628
1100,7081,3780,431,3610,0.106657,0.651966,0.942625,0.651966,0.057375,0.770805,0.504093,1.293343,0.863
1101,7081,3780,430,3611,0.106409,0.651966,0.942751,0.651966,0.057249,0.770847,0.504026,1.293515,0.863333
1102,7080,3781,430,3611,0.106409,0.651874,0.942743,0.651874,0.057257,0.77078,0.503959,1.293505,0.8635
1103,7079,3782,430,3611,0.106409,0.651782,0.942735,0.651782,0.057265,0.770713,0.503892,1.293494,0.863667
1104,7077,3784,430,3611,0.106409,0.651597,0.94272,0.651597,0.05728,0.770579,0.503758,1.293473,0.864
1105,7039,3822,423,3618,0.104677,0.648099,0.943313,0.648099,0.056687,0.768324,0.500738,1.294287,0.865
1106,7037,3824,423,3618,0.104677,0.647915,0.943298,0.647915,0.056702,0.76819,0.500604,1.294266,0.8652
1107,7036,3825,423,3618,0.104677,0.647822,0.94329,0.647822,0.05671,0.768122,0.500537,1.294255,0.8655
1108,7036,3825,422,3619,0.10443,0.647822,0.943416,0.647822,0.056584,0.768164,0.50047,1.294429,0.865633
1109,7035,3826,422,3619,0.10443,0.64773,0.943409,0.64773,0.056591,0.768097,0.500403,1.294418,0.866
1110,7012,3849,416,3625,0.102945,0.645613,0.943996,0.645613,0.056004,0.7668,0.498457,1.295224,0.866067
1111,7011,3850,416,3625,0.102945,0.645521,0.943988,0.645521,0.056012,0.766732,0.498389,1.295213,0.8665
1112,7010,3851,416,3625,0.102945,0.645429,0.943981,0.645429,0.056019,0.766665,0.498322,1.295203,0.867
1113,7008,3853,416,3625,0.102945,0.645244,0.943966,0.645244,0.056034,0.76653,0.498188,1.295182,0.8675
1114,7006,3855,416,3625,0.102945,0.64506,0.94395,0.64506,0.05605,0.766395,0.498054,1.295162,0.8678
1115,7005,3856,416,3625,0.102945,0.644968,0.943943,0.644968,0.056057,0.766328,0.497987,1.295151,0.868
1116,6969,3892,412,3629,0.101955,0.641654,0.944181,0.641654,0.055819,0.764061,0.495303,1.295478,0.86851
1117,6968,3893,412,3629,0.101955,0.641562,0.944173,0.641562,0.055827,0.763993,0.495236,1.295468,0.8688
1118,6967,3894,412,3629,0.101955,0.641469,0.944166,0.641469,0.055834,0.763925,0.495168,1.295457,0.8695
1119,6966,3895,412,3629,0.101955,0.641377,0.944158,0.641377,0.055842,0.763858,0.495101,1.295447,0.869667
1120,6965,3896,412,3629,0.101955,0.641285,0.944151,0.641285,0.055849,0.76379,0.495034,1.295436,0.87
1121,6937,3924,404,3637,0.099975,0.638707,0.944967,0.638707,0.055033,0.762224,0.492618,1.296556,0.8705
1122,6936,3925,404,3637,0.099975,0.638615,0.944959,0.638615,0.055041,0.762156,0.492551,1.296546,0.871333
1123,6936,3925,403,3638,0.099728,0.638615,0.945088,0.638615,0.054912,0.762198,0.492484,1.296722,0.871633
1124,6935,3926,403,3638,0.099728,0.638523,0.94508,0.638523,0.05492,0.76213,0.492417,1.296712,0.8718
1125,6934,3927,403,3638,0.099728,0.638431,0.945073,0.638431,0.054927,0.762062,0.49235,1.296702,0.872
1126,6893,3968,399,3642,0.098738,0.634656,0.945283,0.634656,0.054717,0.759434,0.48933,1.296989,0.872167
1127,6892,3969,399,3642,0.098738,0.634564,0.945275,0.634564,0.054725,0.759365,0.489263,1.296979,0.873333
1128,6890,3971,399,3642,0.098738,0.63438,0.94526,0.63438,0.05474,0.759229,0.489129,1.296958,0.8734
1129,6889,3972,399,3642,0.098738,0.634288,0.945252,0.634288,0.054748,0.75916,0.489062,1.296948,0.8735
1130,6887,3974,399,3642,0.098738,0.634104,0.945237,0.634104,0.054763,0.759024,0.488928,1.296927,0.873533
1131,6886,3975,399,3642,0.098738,0.634012,0.94523,0.634012,0.05477,0.758955,0.488861,1.296917,0.874
1132,6850,4011,393,3648,0.097253,0.630697,0.945741,0.630697,0.054259,0.756739,0.486042,1.297618,0.875167
1133,6849,4012,393,3648,0.097253,0.630605,0.945733,0.630605,0.054267,0.75667,0.485975,1.297608,0.875667
1134,6848,4013,393,3648,0.097253,0.630513,0.945726,0.630513,0.054274,0.756601,0.485908,1.297597,0.876
1135,6815,4046,384,3657,0.095026,0.627474,0.946659,0.627474,0.053341,0.754707,0.48309,1.298878,0.876133
1136,6814,4047,384,3657,0.095026,0.627382,0.946652,0.627382,0.053348,0.754638,0.483022,1.298868,0.877429
1137,6813,4048,384,3657,0.095026,0.62729,0.946644,0.62729,0.053356,0.754569,0.482955,1.298858,0.877633
1138,6812,4049,384,3657,0.095026,0.627198,0.946637,0.627198,0.053363,0.7545,0.482888,1.298848,0.878
1139,6776,4085,373,3668,0.092304,0.623884,0.947825,0.623884,0.052175,0.752471,0.479734,1.300478,0.879
1140,6776,4085,372,3669,0.092056,0.623884,0.947957,0.623884,0.052043,0.752513,0.479667,1.300659,0.88
1141,6730,4131,366,3675,0.090572,0.619648,0.948422,0.619648,0.051578,0.749568,0.476178,1.301296,0.8801
1142,6729,4132,366,3675,0.090572,0.619556,0.948414,0.619556,0.051586,0.749499,0.476111,1.301286,0.8808
1143,6728,4133,366,3675,0.090572,0.619464,0.948407,0.619464,0.051593,0.749429,0.476043,1.301276,0.880833
1144,6727,4134,366,3675,0.090572,0.619372,0.9484,0.619372,0.0516,0.749359,0.475976,1.301266,0.8814
1145,6726,4135,366,3675,0.090572,0.61928,0.948393,0.61928,0.051607,0.74929,0.475909,1.301256,0.881633
1146,6725,4136,366,3675,0.090572,0.619188,0.948385,0.619188,0.051615,0.74922,0.475842,1.301246,0.882
1147,6694,4167,364,3677,0.090077,0.616334,0.948427,0.616334,0.051573,0.74714,0.473628,1.301304,0.883167
1148,6693,4168,364,3677,0.090077,0.616242,0.94842,0.616242,0.05158,0.74707,0.473561,1.301294,0.8835
1149,6692,4169,364,3677,0.090077,0.61615,0.948413,0.61615,0.051587,0.747,0.473493,1.301284,0.883933
1150,6691,4170,364,3677,0.090077,0.616057,0.948405,0.616057,0.051595,0.74693,0.473426,1.301274,0.883933
1151,6690,4171,364,3677,0.090077,0.615965,0.948398,0.615965,0.051602,0.74686,0.473359,1.301264,0.884
1152,6647,4214,358,3683,0.088592,0.612006,0.948894,0.612006,0.051106,0.744095,0.470071,1.301944,0.884167
1153,6647,4214,357,3684,0.088344,0.612006,0.949029,0.612006,0.050971,0.744137,0.470004,1.30213,0.884167
1154,6646,4215,357,3684,0.088344,0.611914,0.949022,0.611914,0.050978,0.744066,0.469937,1.30212,0.884667
1155,6645,4216,357,3684,0.088344,0.611822,0.949015,0.611822,0.050985,0.743996,0.46987,1.30211,0.884933
1156,6644,4217,357,3684,0.088344,0.61173,0.949007,0.61173,0.050993,0.743926,0.469803,1.3021,0.885333
1157,6643,4218,357,3684,0.088344,0.611638,0.949,0.611638,0.051,0.743855,0.469736,1.30209,0.8855
1158,6642,4219,357,3684,0.088344,0.611546,0.948993,0.611546,0.051007,0.743785,0.469669,1.30208,0.885833
1159,6641,4220,357,3684,0.088344,0.611454,0.948985,0.611454,0.051015,0.743715,0.469601,1.30207,0.886
1160,6604,4257,353,3688,0.087355,0.608047,0.94926,0.608047,0.05074,0.741273,0.46685,1.302446,0.887
1161,6604,4257,352,3689,0.087107,0.608047,0.949396,0.608047,0.050604,0.741314,0.466783,1.302633,0.887167
1162,6604,4257,351,3690,0.08686,0.608047,0.949533,0.608047,0.050467,0.741356,0.466716,1.302821,0.887333
1163,6603,4258,351,3690,0.08686,0.607955,0.949525,0.607955,0.050475,0.741285,0.466649,1.302811,0.8875
1164,6602,4259,351,3690,0.08686,0.607863,0.949518,0.607863,0.050482,0.741215,0.466582,1.302801,0.8878
1165,6602,4259,350,3691,0.086612,0.607863,0.949655,0.607863,0.050345,0.741256,0.466515,1.302988,0.887833
1166,6601,4260,350,3691,0.086612,0.607771,0.949648,0.607771,0.050352,0.741186,0.466447,1.302978,0.888
1167,6567,4294,340,3701,0.084138,0.60464,0.950775,0.60464,0.049225,0.739194,0.463495,1.304525,0.888019
1168,6566,4295,340,3701,0.084138,0.604548,0.950767,0.604548,0.049233,0.739123,0.463428,1.304515,0.888167
1169,6565,4296,340,3701,0.084138,0.604456,0.95076,0.604456,0.04924,0.739052,0.463361,1.304505,0.888667
1170,6564,4297,340,3701,0.084138,0.604364,0.950753,0.604364,0.049247,0.738981,0.463294,1.304495,0.889
1171,6563,4298,340,3701,0.084138,0.604272,0.950746,0.604272,0.049254,0.73891,0.463226,1.304486,0.889333
1172,6563,4298,339,3702,0.08389,0.604272,0.950884,0.604272,0.049116,0.738952,0.463159,1.304675,0.89
1173,6531,4330,329,3712,0.081415,0.601326,0.952041,0.601326,0.047959,0.737092,0.460341,1.306262,0.891
1174,6530,4331,329,3712,0.081415,0.601234,0.952034,0.601234,0.047966,0.73702,0.460274,1.306252,0.891167
1175,6529,4332,329,3712,0.081415,0.601142,0.952027,0.601142,0.047973,0.736949,0.460207,1.306243,0.891333
1176,6528,4333,329,3712,0.081415,0.60105,0.95202,0.60105,0.04798,0.736878,0.46014,1.306233,0.891667
1177,6527,4334,329,3712,0.081415,0.600958,0.952013,0.600958,0.047987,0.736806,0.460072,1.306224,0.8918
1178,6526,4335,329,3712,0.081415,0.600865,0.952006,0.600865,0.047994,0.736735,0.460005,1.306214,0.892
1179,6488,4373,326,3715,0.080673,0.597367,0.952157,0.597367,0.047843,0.734144,0.457254,1.306422,0.892133
1180,6487,4374,326,3715,0.080673,0.597275,0.95215,0.597275,0.04785,0.734073,0.457187,1.306412,0.892433
1181,6486,4375,326,3715,0.080673,0.597183,0.952143,0.597183,0.047857,0.734001,0.45712,1.306403,0.892833
1182,6484,4377,326,3715,0.080673,0.596998,0.952129,0.596998,0.047871,0.733858,0.456986,1.306383,0.893
