@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
1164,2018,2023,456,10405,0.041985,0.499381,0.815683,0.499381,0.184317,0.619493,0.166018,3.007995,0.6398
1165,2017,2024,456,10405,0.041985,0.499134,0.815609,0.499134,0.184391,0.619282,0.165951,3.007721,0.64
1166,2013,2028,451,10410,0.041525,0.498144,0.816964,0.498144,0.183036,0.618909,0.165347,3.01272,0.642
1167,2008,2033,446,10415,0.041064,0.496907,0.818256,0.496907,0.181744,0.618322,0.164676,3.017483,0.643
1168,2008,2033,445,10416,0.040972,0.496907,0.818589,0.496907,0.181411,0.618417,0.164609,3.018713,0.643546
1169,2007,2034,445,10416,0.040972,0.496659,0.818515,0.496659,0.181485,0.618204,0.164542,3.01844,0.644
1170,1999,2042,443,10418,0.040788,0.49468,0.818591,0.49468,0.181409,0.61669,0.163871,3.01872,0.6455
1171,1999,2042,442,10419,0.040696,0.49468,0.818927,0.49468,0.181073,0.616785,0.163804,3.019957,0.646
1172,1994,2047,438,10423,0.040328,0.493442,0.819901,0.493442,0.180099,0.616098,0.1632,3.023551,0.647333
1173,1993,2048,438,10423,0.040328,0.493195,0.819827,0.493195,0.180173,0.615884,0.163132,3.023278,0.648
1174,1988,2053,429,10432,0.039499,0.491957,0.822507,0.491957,0.177493,0.61567,0.162193,3.033161,0.648667
1175,1987,2054,429,10432,0.039499,0.49171,0.822434,0.49171,0.177566,0.615456,0.162126,3.03289,0.6494
1176,1986,2055,429,10432,0.039499,0.491463,0.82236,0.491463,0.17764,0.615242,0.162059,3.032619,0.65
1177,1981,2060,424,10437,0.039039,0.490225,0.823701,0.490225,0.176299,0.614645,0.161388,3.037562,0.650667
1178,1980,2061,424,10437,0.039039,0.489978,0.823627,0.489978,0.176373,0.61443,0.161321,3.037291,0.651389
1179,1980,2061,423,10438,0.038947,0.489978,0.82397,0.489978,0.17603,0.614525,0.161254,3.038555,0.652
1180,1971,2070,419,10442,0.038578,0.487751,0.824686,0.487751,0.175314,0.612968,0.160381,3.041196,0.654
1181,1965,2076,413,10448,0.038026,0.486266,0.826325,0.486266,0.173675,0.612245,0.159576,3.047238,0.6545
1182,1965,2076,412,10449,0.037934,0.486266,0.826672,0.486266,0.173328,0.61234,0.159509,3.04852,0.656
1183,1954,2087,408,10453,0.037566,0.483544,0.827265,0.483544,0.172735,0.610339,0.158502,3.050706,0.656433
1184,1953,2088,408,10453,0.037566,0.483296,0.827192,0.483296,0.172808,0.610122,0.158435,3.050436,0.658
1185,1943,2098,402,10459,0.037013,0.480822,0.828571,0.480822,0.171429,0.608519,0.157361,3.055524,0.6588
1186,1942,2099,402,10459,0.037013,0.480574,0.828498,0.480574,0.171502,0.608301,0.157294,3.055254,0.659
1187,1941,2100,402,10459,0.037013,0.480327,0.828425,0.480327,0.171575,0.608083,0.157227,3.054984,0.659214
1188,1940,2101,402,10459,0.037013,0.480079,0.828352,0.480079,0.171648,0.607865,0.15716,3.054714,0.659717
1189,1940,2101,401,10460,0.036921,0.480079,0.828706,0.480079,0.171294,0.60796,0.157093,3.056019,0.66
1190,1931,2110,395,10466,0.036369,0.477852,0.830181,0.477852,0.169819,0.606565,0.156086,3.061458,0.662
1191,1923,2118,393,10468,0.036185,0.475872,0.830311,0.475872,0.169689,0.605002,0.155415,3.061938,0.662933
1192,1922,2119,393,10468,0.036185,0.475625,0.830238,0.475625,0.169762,0.604783,0.155348,3.061668,0.664
1193,1903,2138,389,10472,0.035816,0.470923,0.830279,0.470923,0.169721,0.600979,0.153805,3.061822,0.664833
1194,1903,2138,388,10473,0.035724,0.470923,0.830642,0.470923,0.169358,0.601074,0.153738,3.063158,0.666
1195,1903,2138,387,10474,0.035632,0.470923,0.831004,0.470923,0.168996,0.601169,0.153671,3.064496,0.666
1196,1890,2151,383,10478,0.035264,0.467706,0.8315,0.467706,0.1685,0.59867,0.15253,3.066324,0.666267
1197,1889,2152,383,10478,0.035264,0.467459,0.831426,0.467459,0.168574,0.598448,0.152463,3.066051,0.668
1198,1880,2161,381,10480,0.03508,0.465231,0.83149,0.465231,0.16851,0.596636,0.151725,3.066288,0.669
1199,1879,2162,381,10480,0.03508,0.464984,0.831416,0.464984,0.168584,0.596413,0.151657,3.066013,0.67
1200,1867,2174,379,10482,0.034895,0.462014,0.831256,0.462014,0.168744,0.593924,0.150718,3.065422,0.670429
1201,1867,2174,378,10483,0.034803,0.462014,0.831626,0.462014,0.168374,0.594018,0.150651,3.066787,0.671333
1202,1867,2174,377,10484,0.034711,0.462014,0.831996,0.462014,0.168004,0.594113,0.150584,3.068154,0.672
1203,1861,2180,372,10489,0.034251,0.46053,0.833408,0.46053,0.166592,0.593242,0.149846,3.073359,0.672667
1204,1860,2181,372,10489,0.034251,0.460282,0.833333,0.460282,0.166667,0.593018,0.149779,3.073084,0.673
1205,1859,2182,372,10489,0.034251,0.460035,0.833259,0.460035,0.166741,0.592793,0.149711,3.072809,0.673083
1206,1858,2183,372,10489,0.034251,0.459787,0.833184,0.459787,0.166816,0.592569,0.149644,3.072533,0.674
1207,1851,2190,368,10493,0.033883,0.458055,0.83416,0.458055,0.16584,0.591374,0.148906,3.076131,0.674333
1208,1850,2191,368,10493,0.033883,0.457807,0.834085,0.457807,0.165915,0.591149,0.148839,3.075855,0.675383
1209,1850,2191,367,10494,0.033791,0.457807,0.834461,0.457807,0.165539,0.591243,0.148772,3.077243,0.675667
1210,1849,2192,367,10494,0.033791,0.45756,0.834386,0.45756,0.165614,0.591018,0.148705,3.076967,0.676
1211,1835,2206,363,10498,0.033422,0.454096,0.83485,0.454096,0.16515,0.588235,0.147497,3.078677,0.678
1212,1828,2213,361,10500,0.033238,0.452363,0.835085,0.452363,0.164915,0.586838,0.146893,3.079542,0.68
1213,1819,2222,360,10501,0.033146,0.450136,0.834787,0.450136,0.165213,0.584887,0.146222,3.078443,0.680036
1214,1819,2222,359,10502,0.033054,0.450136,0.83517,0.450136,0.16483,0.584982,0.146155,3.079857,0.682
1215,1810,2231,352,10509,0.03241,0.447909,0.837188,0.447909,0.162812,0.583589,0.145081,3.087298,0.682333
1216,1810,2231,351,10510,0.032317,0.447909,0.837575,0.447909,0.162425,0.583683,0.145014,3.088727,0.682667
1217,1809,2232,351,10510,0.032317,0.447661,0.8375,0.447661,0.1625,0.583454,0.144947,3.08845,0.683833
1218,1809,2232,350,10511,0.032225,0.447661,0.837888,0.447661,0.162112,0.583548,0.14488,3.08988,0.684
1219,1806,2235,345,10516,0.031765,0.446919,0.839609,0.446919,0.160391,0.583333,0.144343,3.096229,0.684567
1220,1805,2236,345,10516,0.031765,0.446672,0.839535,0.446672,0.160465,0.583105,0.144276,3.095954,0.685333
1221,1804,2237,345,10516,0.031765,0.446424,0.83946,0.446424,0.16054,0.582876,0.144209,3.095678,0.6855
1222,1803,2238,345,10516,0.031765,0.446177,0.839385,0.446177,0.160615,0.582647,0.144142,3.095403,0.686
1223,1795,2246,342,10519,0.031489,0.444197,0.839963,0.444197,0.160037,0.581094,0.143404,3.097531,0.687
1224,1794,2247,342,10519,0.031489,0.44395,0.839888,0.44395,0.160112,0.580864,0.143336,3.097255,0.687333
1225,1792,2249,342,10519,0.031489,0.443455,0.839738,0.443455,0.160262,0.580405,0.143202,3.096701,0.688
1226,1786,2255,339,10522,0.031213,0.44197,0.840471,0.44197,0.159529,0.579306,0.142598,3.099404,0.688667
1227,1785,2256,339,10522,0.031213,0.441722,0.840395,0.441722,0.159605,0.579075,0.142531,3.099127,0.689333
1228,1784,2257,339,10522,0.031213,0.441475,0.84032,0.441475,0.15968,0.578845,0.142464,3.09885,0.69
1229,1774,2267,335,10526,0.030844,0.439,0.841157,0.439,0.158843,0.576911,0.141525,3.101935,0.691843
1230,1773,2268,335,10526,0.030844,0.438753,0.841082,0.438753,0.158918,0.576679,0.141458,3.101657,0.692
1231,1765,2276,331,10530,0.030476,0.436773,0.84208,0.436773,0.15792,0.5752,0.140652,3.10534,0.6922
1232,1765,2276,330,10531,0.030384,0.436773,0.842482,0.436773,0.157518,0.575293,0.140585,3.106822,0.694
1233,1760,2281,328,10533,0.0302,0.435536,0.842912,0.435536,0.157088,0.574319,0.140115,3.108407,0.694667
1234,1760,2281,327,10534,0.030108,0.435536,0.843316,0.435536,0.156684,0.574413,0.140048,3.109896,0.696
1235,1748,2293,324,10537,0.029832,0.432566,0.843629,0.432566,0.156371,0.571896,0.139042,3.111053,0.6965
1236,1747,2294,324,10537,0.029832,0.432319,0.843554,0.432319,0.156446,0.571662,0.138975,3.110774,0.698
1237,1738,2303,320,10541,0.029463,0.430092,0.844509,0.430092,0.155491,0.569929,0.138102,3.114298,0.699333
1238,1737,2304,320,10541,0.029463,0.429844,0.844434,0.429844,0.155566,0.569695,0.138035,3.114019,0.7
1239,1735,2306,316,10545,0.029095,0.429349,0.845929,0.429349,0.154071,0.569599,0.137633,3.119533,0.700133
1240,1735,2306,315,10546,0.029003,0.429349,0.846341,0.429349,0.153659,0.569693,0.137565,3.121054,0.701
1241,1734,2307,315,10546,0.029003,0.429102,0.846266,0.429102,0.153734,0.569458,0.137498,3.120778,0.702
1242,1727,2314,311,10550,0.028635,0.427369,0.847399,0.427369,0.152601,0.568186,0.13676,3.124956,0.702605
1243,1725,2316,311,10550,0.028635,0.426875,0.84725,0.426875,0.15275,0.567714,0.136626,3.124403,0.703
1244,1724,2317,311,10550,0.028635,0.426627,0.847174,0.426627,0.152826,0.567479,0.136559,3.124126,0.704
1245,1708,2333,309,10552,0.02845,0.422668,0.846802,0.422668,0.153198,0.563882,0.135351,3.122753,0.706
1246,1697,2344,308,10553,0.028358,0.419946,0.846384,0.419946,0.153616,0.561363,0.134546,3.121211,0.706667
1247,1696,2345,308,10553,0.028358,0.419698,0.846307,0.419698,0.153693,0.561125,0.134479,3.120929,0.707333
1248,1694,2347,308,10553,0.028358,0.419203,0.846154,0.419203,0.153846,0.560649,0.134344,3.120362,0.708
1249,1684,2357,302,10559,0.027806,0.416729,0.847936,0.416729,0.152064,0.558819,0.133271,3.126933,0.709
1250,1683,2358,302,10559,0.027806,0.416481,0.847859,0.416481,0.152141,0.558579,0.133204,3.12665,0.71
1251,1678,2363,299,10562,0.02753,0.415244,0.848761,0.415244,0.151239,0.55766,0.132667,3.129976,0.710833
1252,1678,2363,298,10563,0.027438,0.415244,0.84919,0.415244,0.15081,0.557753,0.1326,3.13156,0.712
1253,1666,2375,295,10566,0.027161,0.412274,0.849567,0.412274,0.150433,0.555148,0.131593,3.132947,0.713333
1254,1665,2376,295,10566,0.027161,0.412027,0.84949,0.412027,0.15051,0.554908,0.131526,3.132664,0.714
1255,1654,2387,292,10569,0.026885,0.409305,0.849949,0.409305,0.150051,0.55253,0.130586,3.134356,0.715
1256,1653,2388,292,10569,0.026885,0.409057,0.849871,0.409057,0.150129,0.552289,0.130519,3.134072,0.715333
1257,1652,2389,292,10569,0.026885,0.40881,0.849794,0.40881,0.150206,0.552047,0.130452,3.133787,0.715367
1258,1652,2389,291,10570,0.026793,0.40881,0.850232,0.40881,0.149768,0.552139,0.130385,3.1354,0.716
1259,1644,2397,287,10574,0.026425,0.40683,0.851372,0.40683,0.148628,0.550569,0.12958,3.139607,0.7164
1260,1643,2398,287,10574,0.026425,0.406583,0.851295,0.406583,0.148705,0.550327,0.129513,3.139323,0.716667
1261,1641,2400,287,10574,0.026425,0.406088,0.851141,0.406088,0.148859,0.549841,0.129379,3.138754,0.717
1262,1639,2402,287,10574,0.026425,0.405593,0.850987,0.405593,0.149013,0.549355,0.129244,3.138184,0.718
1263,1628,2413,283,10578,0.026057,0.402871,0.85191,0.402871,0.14809,0.547043,0.128238,3.141589,0.719
1264,1627,2414,283,10578,0.026057,0.402623,0.851832,0.402623,0.148168,0.546799,0.128171,3.141303,0.72
1265,1612,2429,280,10581,0.02578,0.398911,0.852008,0.398911,0.147992,0.543401,0.126963,3.141952,0.720667
1266,1611,2430,280,10581,0.02578,0.398664,0.85193,0.398664,0.14807,0.543156,0.126896,3.141664,0.722
1267,1605,2436,277,10584,0.025504,0.397179,0.852816,0.397179,0.147184,0.541955,0.126292,3.144931,0.724
1268,1595,2446,275,10586,0.02532,0.394704,0.852941,0.394704,0.147059,0.539672,0.125487,3.145392,0.7256
1269,1594,2447,275,10586,0.02532,0.394457,0.852862,0.394457,0.147138,0.539425,0.125419,3.145102,0.726
1270,1586,2455,272,10589,0.025044,0.392477,0.853606,0.392477,0.146394,0.537718,0.124681,3.147844,0.728
1271,1576,2465,267,10594,0.024583,0.390002,0.855128,0.390002,0.144872,0.53569,0.123675,3.153455,0.729333
1272,1575,2466,267,10594,0.024583,0.389755,0.855049,0.389755,0.144951,0.535441,0.123608,3.153165,0.73
1273,1565,2476,266,10595,0.024491,0.38728,0.854724,0.38728,0.145276,0.533038,0.122869,3.151967,0.730333
1274,1565,2476,264,10597,0.024307,0.38728,0.855659,0.38728,0.144341,0.53322,0.122735,3.155414,0.7305
1275,1565,2476,263,10598,0.024215,0.38728,0.856127,0.38728,0.143873,0.533311,0.122668,3.15714,0.732
1276,1556,2485,257,10604,0.023663,0.385053,0.858246,0.385053,0.141754,0.531602,0.121662,3.164955,0.732879
1277,1555,2486,257,10604,0.023663,0.384806,0.858168,0.384806,0.141832,0.531351,0.121594,3.164666,0.734
1278,1547,2494,251,10610,0.02311,0.382826,0.8604,0.382826,0.1396,0.529885,0.120655,3.1729,0.734667
1279,1546,2495,251,10610,0.02311,0.382579,0.860323,0.382579,0.139677,0.529633,0.120588,3.172613,0.736
1280,1531,2510,246,10615,0.02265,0.378867,0.861564,0.378867,0.138436,0.526298,0.119246,3.177192,0.737
1281,1530,2511,246,10615,0.02265,0.378619,0.861486,0.378619,0.138514,0.526044,0.119179,3.176905,0.738
1282,1517,2524,244,10617,0.022466,0.375402,0.861442,0.375402,0.138558,0.522923,0.118172,3.176742,0.739667
1283,1517,2524,243,10618,0.022374,0.375402,0.861932,0.375402,0.138068,0.523013,0.118105,3.178547,0.739765
1284,1517,2524,242,10619,0.022282,0.375402,0.862422,0.375402,0.137578,0.523103,0.118038,3.180354,0.74
1285,1505,2536,237,10624,0.021821,0.372433,0.863949,0.372433,0.136051,0.520491,0.116897,3.185987,0.742
1286,1496,2545,235,10626,0.021637,0.370205,0.86424,0.370205,0.13576,0.518365,0.116159,3.18706,0.743667
1287,1495,2546,235,10626,0.021637,0.369958,0.864162,0.369958,0.135838,0.518108,0.116092,3.186771,0.743933
1288,1494,2547,235,10626,0.021637,0.36971,0.864083,0.36971,0.135917,0.517851,0.116025,3.186481,0.744
1289,1480,2561,232,10629,0.021361,0.366246,0.864486,0.366246,0.135514,0.514514,0.114884,3.187966,0.745376
1290,1479,2562,232,10629,0.021361,0.365999,0.864407,0.365999,0.135593,0.514256,0.114817,3.187674,0.746
1291,1467,2574,230,10631,0.021177,0.363029,0.864467,0.363029,0.135533,0.511328,0.113877,3.187895,0.747
1292,1466,2575,230,10631,0.021177,0.362781,0.864387,0.362781,0.135613,0.511069,0.11381,3.1876,0.748
1293,1455,2586,222,10639,0.02044,0.360059,0.867621,0.360059,0.132379,0.508919,0.112535,3.199526,0.748167
1294,1454,2587,222,10639,0.02044,0.359812,0.867542,0.359812,0.132458,0.508658,0.112468,3.199235,0.749333
1295,1453,2588,222,10639,0.02044,0.359564,0.867463,0.359564,0.132537,0.508397,0.112401,3.198943,0.75
1296,1438,2603,221,10640,0.020348,0.355853,0.866787,0.355853,0.133213,0.504561,0.111327,3.196452,0.750467
1297,1437,2604,221,10640,0.020348,0.355605,0.866707,0.355605,0.133293,0.504299,0.11126,3.196156,0.751
1298,1436,2605,221,10640,0.020348,0.355358,0.866626,0.355358,0.133374,0.504037,0.111193,3.195859,0.7515
1299,1435,2606,221,10640,0.020348,0.35511,0.866546,0.35511,0.133454,0.503774,0.111126,3.195562,0.752
1300,1429,2612,220,10641,0.020256,0.353625,0.866586,0.353625,0.133414,0.502285,0.110656,3.195709,0.753
1301,1428,2613,220,10641,0.020256,0.353378,0.866505,0.353378,0.133495,0.502021,0.110589,3.195411,0.753333
1302,1427,2614,220,10641,0.020256,0.35313,0.866424,0.35313,0.133576,0.501758,0.110522,3.195112,0.754
1303,1411,2630,218,10643,0.020072,0.349171,0.866176,0.349171,0.133824,0.497707,0.109314,3.194197,0.755167
1304,1410,2631,218,10643,0.020072,0.348924,0.866093,0.348924,0.133907,0.497442,0.109247,3.193893,0.7558
1305,1409,2632,218,10643,0.020072,0.348676,0.866011,0.348676,0.133989,0.497177,0.10918,3.19359,0.756
1306,1396,2645,216,10645,0.019888,0.345459,0.866005,0.345459,0.133995,0.493897,0.108173,3.193567,0.757
1307,1395,2646,216,10645,0.019888,0.345212,0.865922,0.345212,0.134078,0.493631,0.108106,3.193261,0.758
1308,1388,2653,216,10645,0.019888,0.343479,0.865337,0.343479,0.134663,0.491763,0.107637,3.191103,0.759333
1309,1388,2653,215,10646,0.019796,0.343479,0.865876,0.343479,0.134124,0.49185,0.107569,3.193094,0.76
1310,1373,2668,215,10646,0.019796,0.339767,0.86461,0.339767,0.13539,0.487831,0.106563,3.188422,0.761
1311,1373,2668,213,10648,0.019611,0.339767,0.8657,0.339767,0.1343,0.488004,0.106429,3.192442,0.762
1312,1361,2680,206,10655,0.018967,0.336798,0.868539,0.336798,0.131461,0.485378,0.105154,3.202911,0.7625
1313,1360,2681,206,10655,0.018967,0.33655,0.868455,0.33655,0.131545,0.485108,0.105087,3.202601,0.763
1314,1359,2682,206,10655,0.018967,0.336303,0.868371,0.336303,0.131629,0.484838,0.105019,3.202291,0.764
1315,1348,2693,205,10656,0.018875,0.333581,0.867997,0.333581,0.132003,0.481945,0.104214,3.200915,0.766
1316,1341,2700,201,10660,0.018507,0.331849,0.86965,0.331849,0.13035,0.480387,0.103476,3.207009,0.767
1317,1340,2701,201,10660,0.018507,0.331601,0.869565,0.331601,0.130435,0.480115,0.103409,3.206697,0.7675
1318,1339,2702,201,10660,0.018507,0.331354,0.869481,0.331354,0.130519,0.479842,0.103342,3.206384,0.768
1319,1332,2709,198,10663,0.01823,0.329621,0.870588,0.329621,0.129412,0.478191,0.102671,3.210469,0.769
1320,1331,2710,198,10663,0.01823,0.329374,0.870504,0.329374,0.129496,0.477917,0.102604,3.210157,0.77
1321,1321,2720,193,10668,0.01777,0.326899,0.872523,0.326899,0.127477,0.475608,0.101597,3.217604,0.772
1322,1312,2729,190,10671,0.017494,0.324672,0.873502,0.324672,0.126498,0.47339,0.100792,3.221214,0.773667
1323,1311,2730,190,10671,0.017494,0.324425,0.873418,0.324425,0.126582,0.473114,0.100725,3.220903,0.774
1324,1298,2743,188,10673,0.01731,0.321208,0.873486,0.321208,0.126514,0.469694,0.099718,3.221155,0.776
1325,1287,2754,188,10673,0.01731,0.318486,0.872542,0.318486,0.127458,0.466642,0.09898,3.217675,0.7768
1326,1287,2754,187,10674,0.017218,0.318486,0.873134,0.318486,0.126866,0.466727,0.098913,3.219858,0.778
1327,1274,2767,181,10680,0.016665,0.315268,0.875601,0.315268,0.124399,0.46361,0.097638,3.228956,0.779
1328,1273,2768,181,10680,0.016665,0.315021,0.875516,0.315021,0.124484,0.46333,0.097571,3.228641,0.7796
1329,1272,2769,181,10680,0.016665,0.314774,0.87543,0.314774,0.12457,0.463051,0.097504,3.228325,0.779833
1330,1271,2770,181,10680,0.016665,0.314526,0.875344,0.314526,0.124656,0.462771,0.097437,3.228008,0.78
1331,1257,2784,179,10682,0.016481,0.311062,0.875348,0.311062,0.124652,0.45901,0.096363,3.228022,0.780167
1332,1256,2785,179,10682,0.016481,0.310814,0.875261,0.310814,0.124739,0.458729,0.096296,3.227702,0.781
1333,1256,2785,178,10683,0.016389,0.310814,0.875872,0.310814,0.124128,0.458813,0.096229,3.229953,0.782
1334,1249,2792,177,10684,0.016297,0.309082,0.875877,0.309082,0.124123,0.456923,0.095692,3.229971,0.783
1335,1248,2793,177,10684,0.016297,0.308834,0.875789,0.308834,0.124211,0.456641,0.095625,3.22965,0.784
1336,1238,2803,176,10685,0.016205,0.30636,0.87553,0.30636,0.12447,0.453896,0.094887,3.228694,0.786
1337,1226,2815,173,10688,0.015929,0.30339,0.87634,0.30339,0.12366,0.450735,0.09388,3.231681,0.786405
1338,1225,2816,173,10688,0.015929,0.303143,0.876252,0.303143,0.123748,0.45045,0.093813,3.231355,0.788
1339,1212,2829,168,10693,0.015468,0.299926,0.878261,0.299926,0.121739,0.44715,0.092605,3.238764,0.79
1340,1197,2844,165,10696,0.015192,0.296214,0.878855,0.296214,0.121145,0.443087,0.091397,3.240953,0.792
1341,1188,2853,161,10700,0.014824,0.293987,0.880652,0.293987,0.119348,0.440816,0.090525,3.247583,0.794
1342,1176,2865,158,10703,0.014547,0.291017,0.881559,0.291017,0.118441,0.437581,0.089518,3.250927,0.794033
1343,1175,2866,158,10703,0.014547,0.29077,0.88147,0.29077,0.11853,0.437291,0.089451,3.250599,0.796
1344,1163,2878,151,10710,0.013903,0.2878,0.885084,0.2878,0.114916,0.43436,0.088176,3.263924,0.798
1345,1150,2891,149,10712,0.013719,0.284583,0.885296,0.284583,0.114704,0.430712,0.08717,3.264708,0.798643
1346,1149,2892,149,10712,0.013719,0.284336,0.885208,0.284336,0.114792,0.430418,0.087102,3.264383,0.798667
1347,1149,2892,148,10713,0.013627,0.284336,0.885891,0.284336,0.114109,0.430498,0.087035,3.266899,0.7992
1348,1148,2893,148,10713,0.013627,0.284088,0.885802,0.284088,0.114198,0.430204,0.086968,3.266575,0.799944
1349,1147,2894,148,10713,0.013627,0.283841,0.885714,0.283841,0.114286,0.42991,0.086901,3.26625,0.8
1350,1136,2905,144,10717,0.013258,0.281119,0.8875,0.281119,0.1125,0.426987,0.085895,3.272835,0.800667
1351,1135,2906,144,10717,0.013258,0.280871,0.887412,0.280871,0.112588,0.426692,0.085827,3.27251,0.8016
1352,1134,2907,144,10717,0.013258,0.280624,0.887324,0.280624,0.112676,0.426396,0.08576,3.272185,0.802
1353,1124,2917,141,10720,0.012982,0.278149,0.888538,0.278149,0.111462,0.423671,0.084888,3.276661,0.80219
1354,1123,2918,141,10720,0.012982,0.277902,0.888449,0.277902,0.111551,0.423374,0.084821,3.276336,0.8025
1355,1122,2919,141,10720,0.012982,0.277654,0.888361,0.277654,0.111639,0.423077,0.084754,3.27601,0.8026
1356,1121,2920,141,10720,0.012982,0.277407,0.888273,0.277407,0.111727,0.42278,0.084687,3.275684,0.804
1357,1109,2932,140,10721,0.01289,0.274437,0.88791,0.274437,0.11209,0.419282,0.083814,3.274348,0.806
1358,1104,2937,139,10722,0.012798,0.2732,0.888174,0.2732,0.111826,0.417865,0.083412,3.275319,0.808
1359,1094,2947,134,10727,0.012338,0.270725,0.890879,0.270725,0.109121,0.415259,0.082405,3.285297,0.808333
1360,1093,2948,134,10727,0.012338,0.270478,0.890791,0.270478,0.109209,0.414958,0.082338,3.284969,0.81
1361,1085,2956,129,10732,0.011877,0.268498,0.89374,0.268498,0.10626,0.41294,0.081466,3.295845,0.810667
1362,1084,2957,129,10732,0.011877,0.26825,0.893652,0.26825,0.106348,0.412638,0.081398,3.295522,0.812
1363,1072,2969,127,10734,0.011693,0.265281,0.894078,0.265281,0.105922,0.40916,0.080459,3.297094,0.8136
1364,1071,2970,127,10734,0.011693,0.265033,0.89399,0.265033,0.10601,0.408857,0.080392,3.296768,0.814
1365,1061,2980,126,10735,0.011601,0.262559,0.89385,0.262559,0.10615,0.405891,0.079654,3.296252,0.8154
1366,1060,2981,126,10735,0.011601,0.262311,0.893761,0.262311,0.106239,0.405586,0.079587,3.295922,0.816
1367,1050,2991,124,10737,0.011417,0.259837,0.894378,0.259837,0.105622,0.402685,0.078781,3.298199,0.818
1368,1039,3002,121,10740,0.011141,0.257115,0.89569,0.257115,0.10431,0.399539,0.077842,3.303036,0.82
1369,1030,3011,121,10740,0.011141,0.254887,0.894874,0.254887,0.105126,0.396764,0.077238,3.300028,0.822
1370,1023,3018,118,10743,0.010865,0.253155,0.896582,0.253155,0.103418,0.394828,0.076567,3.306326,0.824
1371,1013,3028,117,10744,0.010772,0.250681,0.89646,0.250681,0.10354,0.3918,0.075829,3.305877,0.826
1372,1003,3038,116,10745,0.01068,0.248206,0.896336,0.248206,0.103664,0.38876,0.075091,3.305419,0.826667
1373,1002,3039,116,10745,0.01068,0.247958,0.896243,0.247958,0.103757,0.388447,0.075023,3.305077,0.827
1374,1001,3040,116,10745,0.01068,0.247711,0.89615,0.247711,0.10385,0.388135,0.074956,3.304735,0.828
1375,989,3052,113,10748,0.010404,0.244741,0.897459,0.244741,0.102541,0.3846,0.07395,3.309561,0.829714
1376,989,3052,112,10749,0.010312,0.244741,0.898274,0.244741,0.101726,0.384675,0.073883,3.312567,0.83
1377,977,3064,110,10751,0.010128,0.241772,0.898804,0.241772,0.101196,0.381045,0.072943,3.314521,0.831
1378,976,3065,110,10751,0.010128,0.241524,0.898711,0.241524,0.101289,0.380729,0.072876,3.314177,0.832
1379,966,3075,110,10751,0.010128,0.23905,0.89777,0.23905,0.10223,0.377565,0.072205,3.310706,0.834
1380,956,3085,110,10751,0.010128,0.236575,0.896811,0.236575,0.103189,0.374388,0.071534,3.307169,0.8345
1381,955,3086,110,10751,0.010128,0.236328,0.896714,0.236328,0.103286,0.37407,0.071467,3.306812,0.836
1382,947,3094,108,10753,0.009944,0.234348,0.89763,0.234348,0.10237,0.371664,0.070796,3.310192,0.838
1383,942,3099,105,10756,0.009668,0.233111,0.899713,0.233111,0.100287,0.370283,0.070259,3.317874,0.839
1384,941,3100,105,10756,0.009668,0.232863,0.899618,0.232863,0.100382,0.369963,0.070192,3.317521,0.84
1385,936,3105,104,10757,0.009576,0.231626,0.9,0.231626,0.1,0.368431,0.069789,3.318931,0.841389
1386,935,3106,104,10757,0.009576,0.231378,0.899904,0.231378,0.100096,0.36811,0.069722,3.318576,0.842
1387,926,3115,103,10758,0.009483,0.229151,0.899903,0.229151,0.100097,0.365286,0.069051,3.318573,0.844
1388,921,3120,102,10759,0.009391,0.227914,0.900293,0.227914,0.099707,0.363744,0.068649,3.320012,0.846
1389,906,3135,100,10761,0.009207,0.224202,0.900596,0.224202,0.099404,0.359025,0.067508,3.32113,0.8475
1390,905,3136,100,10761,0.009207,0.223954,0.900498,0.223954,0.099502,0.3587,0.067441,3.320766,0.847667
1391,904,3137,100,10761,0.009207,0.223707,0.900398,0.223707,0.099602,0.358375,0.067374,3.3204,0.848
1392,891,3150,97,10764,0.008931,0.22049,0.901822,0.22049,0.098178,0.354345,0.0663,3.325649,0.848833
1393,890,3151,97,10764,0.008931,0.220243,0.901722,0.220243,0.098278,0.354018,0.066233,3.325283,0.85
1394,887,3154,96,10765,0.008839,0.2195,0.90234,0.2195,0.09766,0.353105,0.065964,3.327559,0.850333
1395,886,3155,96,10765,0.008839,0.219253,0.90224,0.219253,0.09776,0.352777,0.065897,3.327193,0.852
1396,874,3167,93,10768,0.008563,0.216283,0.903826,0.216283,0.096174,0.349042,0.064891,3.333041,0.852333
1397,873,3168,93,10768,0.008563,0.216036,0.903727,0.216036,0.096273,0.348712,0.064824,3.332674,0.853
1398,872,3169,93,10768,0.008563,0.215788,0.903627,0.215788,0.096373,0.348382,0.064756,3.332306,0.854
1399,854,3187,92,10769,0.008471,0.211334,0.902748,0.211334,0.097252,0.34249,0.063481,3.329066,0.854667
